x,y
-1.2964685828270108,-2.61024771866341
1.1177459648272179,1.1394065856856304
0.6761557955624616,0.37676218001351397
-1.4859204558176664,0.24899523441320567
-0.7107090901520898,-0.7835674229761853
-0.6315701516269918,-1.994903869291053
0.10645012682981325,1.6423418563699481
-0.21174631658132637,-0.45732263682259483
-0.4670271477120264,0.0958681139076892
-1.0995878340033254,-0.7284793727975022
0.09730876799838917,0.11845797193526947
-0.3181306286754953,0.8408717476849245
0.13755914890455861,0.6522155633462113
-0.859254259211726,-0.1355013317226767
-1.2405376011841986,-1.0974515695703655
-0.8648028889252122,-1.0362962093816883
-0.18051870732417227,-1.7095129647185159
-0.43595319316930825,-2.225651250579385
-0.1456205624213302,1.18036778647831
-0.40592762273157684,-1.1587617556268173
0.3494282019361231,0.8796623707296511
0.4378605605822185,0.7208360809967956
-0.851131198648852,-0.8013826962758799
-0.9003165778991501,-1.8680076869208888
