Date,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
3/1/2022 0:00,423.1156921,162.2173309,292.8161621,151.1419983,288.1233215,134.0614929,134.1679993,203.4900055,234.5506744,316.8399963,132.0921631,160.82724,470.2279053,312.390686,149.4660339,207.3324738,41.50362778,342.367218,44.24169159,76.99333191,145.6999969,52.84753799,552.3554688,466.6799927,146.0315857,158.041626,541.8725586,60.18928528,142.274292,45.06595993,386.2399902,116.1040421,306.701416,519.3377686,208.8899994,44.82944107,49.04395676,50.64390564,106.5100021,133.8854218,160.2299194,73.96243286,247.1634521,235.6845398,16.74551582,130.8145294,270.9994812,217.0570374,278.2697449,162.6083679,76.2425766,113.8300018,238.1902771,96.22717285,465.3397522,200.4403229,180.8696289,84.5590744,100.5541077,66.61894226,128.6508026,74.71105957,76.92362976,99.64295197,100.9367828,56.21495819,321.6485596,220.1862793,695.0141602,194.9100037,178.6457825,115.5889206,88.05265045,222.7048798,142.1173096,71.76745605,291.5499878,92.78703308,215.8143921,175.6125793,354.2750244,85.59814453,387.8212585,140.2044373,571.0700073,2072,15.29185581,198.5309753,190.9958038,532.9746704,180.503891,62.83469009,47.65791702,154.7853088,57.63026428,447.9900208,259.3421631,44.32002258,55.70610809,62.7717247
3/2/2022 0:00,430.899353,165.5571136,298.0182495,152.0525055,293.2966614,134.5715027,134.7514954,208.1100006,242.0149536,323.6400146,134.8317871,162.8277588,479.2424622,319.335968,149.9340057,206.8462982,42.17792511,341.9795837,46.12739944,78.31594849,147.3399963,54.32789612,567.5275269,471.1799927,150.3427124,160.2329712,555.2230835,60.63606262,144.0853424,45.0562439,380.0299988,118.2557449,313.577179,524.3729858,210.3899994,46.79228592,50.92614365,51.14457703,106.6100006,134.0527802,166.3635101,74.28216553,251.7897186,236.9729767,16.95189857,134.2377319,273.460144,224.0734253,285.7937927,165.3397522,76.35087585,118.2799988,247.9564514,97.27064514,482.6393433,206.1733093,183.6673889,85.28279877,103.1926117,66.83249664,132.1943665,76.94226074,80.82611847,101.9668274,98.98150635,57.14564133,329.6653137,223.49086,717.6008911,197.8099976,188.2019501,117.9797516,90.62174225,225.0921936,143.9503326,73.189888,299.0100098,93.82054901,221.1942596,177.831665,371.3936462,92.58413696,396.3009644,142.5968781,587.0599976,2163.52002,16.57380676,202.436615,194.4975128,546.2357178,186.7813416,63.18626404,48.8038559,157.6157684,58.56749725,441.5048218,265.138855,46.11193848,58.13935471,64.95252228
3/3/2022 0:00,428.7541809,165.2290802,293.7791443,147.8984985,279.7633362,133.8995056,134.3079987,202.9700012,236.9588165,327.7399902,133.8733826,165.2205658,480.4371643,316.3998108,150.4897156,205.6060944,41.72619629,338.8986206,46.25311279,78.81193542,145.5700073,54.2504921,560.571228,459.0799866,152.3714752,160.0614166,553.0678101,60.6749115,144.8945465,45.77512741,368.0700073,118.8550873,314.1879272,529.3883057,204.75,45.89225006,49.97042084,51.63581085,101.3399963,137.1343384,162.530014,74.74720764,256.217865,232.7535858,17.01594925,132.5459137,275.5223083,221.7411804,283.0461426,166.2145233,77.57170105,111.9800034,250.9924164,97.21372223,469.4312744,207.1190491,184.7313232,84.70383453,104.4245605,67.08488464,129.6731567,76.91278076,79.73935699,102.0742188,98.08740234,55.28427505,326.7644043,227.4505157,717.2799683,188.8500061,190.3907166,119.9514771,89.4104538,229.2237549,145.8418427,71.8607254,299.8200073,93.21766663,220.1517334,177.4174347,377.2710571,88.49573517,397.6712036,143.6429596,562.3099976,2102.060059,16.1159668,200.8763275,194.2991028,535.8733521,184.7467041,63.39136505,49.13654709,157.0831909,59.01698303,439.3659668,263.144104,44.69831848,58.00523758,64.54976654
3/4/2022 0:00,425.2706909,162.1875153,287.7629395,145.6410065,279.4299927,131.9064941,132.121994,200.0599976,229.1847687,325.3399963,130.1076355,166.2012177,492.3446655,316.3022766,151.2501678,198.7204742,40.213871,328.7313538,47.04607773,81.77806854,140.7200012,54.6762085,577.4194336,452.1300049,154.7415924,162.4926758,546.1130981,60.77204132,145.0390472,45.86255646,361.730011,119.2873993,309.4694519,521.8900757,203.0099945,46.02629852,47.58112335,52.06091309,99.91000366,140.6097107,159.4927063,75.40603638,260.4082336,231.9274292,16.98748398,130.0817261,271.5075684,219.5755005,277.1568909,165.2230835,78.96974182,108.4100037,260.0020447,94.67144775,461.7349243,205.1300507,184.6426544,83.33359528,105.0647812,67.3275528,124.809433,75.1828537,78.27715302,102.7088928,97.85158539,54.29602814,323.0892334,227.7145081,681.809021,180.8399963,191.1821747,120.6087265,87.94519043,232.1860199,147.0703583,69.28788757,302.2799988,95.95457458,220.4074554,170.5728149,385.3117371,81.28153229,404.6714172,142.1222534,547.0700073,1985.040039,15.4292078,204.5661011,195.2613373,518.3924561,178.2667389,62.33662415,49.43226624,154.6867065,59.16043854,449.5009766,263.7662048,42.20954514,56.48205948,61.4357338
3/7/2022 0:00,412.7340698,158.3408203,276.8921814,137.4530029,268.1933289,126.3785019,126.4645004,187.4700012,213.3568726,322.7200012,125.0833893,168.8784027,480.713623,314.8488159,149.0078278,189.2056274,37.65079498,311.0007935,46.39816666,84.72476196,133.5,53.78606796,552.9174805,437.9700012,158.0480804,159.2575378,533.5709229,59.32485962,143.9697571,44.97853088,350.2600098,116.7819824,300.4659119,524.8894043,196.2299957,45.65288162,44.67496109,51.65470886,93.61000061,139.4775085,147.5401154,75.3091507,259.1897888,220.6364594,16.77398491,123.3981628,262.0235901,217.8017883,266.8754272,160.275528,82.87835693,102.9499969,256.8874512,88.41060638,434.365509,196.1502991,179.4510345,80.52555847,103.4448242,66.75484467,118.3376923,73.04993439,75.44166565,102.0937424,96.47602844,53.29818726,315.4645386,229.1321564,662.703186,169.1699982,192.1983643,120.0848389,82.50417328,226.0861053,145.1885986,66.42488098,292.6900024,96.91155243,207.5626373,156.9427948,364.4987488,75.11916351,382.9161987,138.7806091,519.6199951,1817.160034,14.62340832,204.497406,186.5815125,482.2771606,172.3171234,61.06703949,48.84082031,144.2624817,57.63026428,457.3499451,250.2471008,39.65109253,53.86680222,57.30007172
3/8/2022 0:00,409.6048584,156.4920197,273.8543091,136.0144958,274.7999878,127.1044998,127.2785034,190.2899933,214.9756317,318.519989,124.2024536,165.4559174,467.473175,308.9668274,143.1095123,190.2077179,37.89629364,312.4020996,45.87596893,85.36662292,131.75,52.6346817,558.0038452,431.5299988,166.3289337,154.7675476,522.8446045,56.97439194,141.7540894,44.81338501,341.7600098,114.0800629,297.1166687,519.7648315,192.0800018,45.4805336,45.30885315,50.30382156,94.90000153,136.5928497,148.1888428,74.55343628,257.4957886,219.1217957,16.36833191,120.1951981,256.2953796,218.7817383,267.318573,162.6569672,80.68283844,105.5299988,249.0372009,89.14104462,439.1520996,198.324585,180.5149689,80.39046478,100.9712143,65.75502777,123.2312012,72.07685852,74.77972412,99.94564056,93.19432831,52.64575577,314.9549255,225.9448853,648.8044434,173.8000031,205.193985,119.713356,82.05483246,222.1396942,143.3165894,68.57991791,269.3200073,94.54785919,205.3693848,157.8501282,360.4783936,76.56797791,385.3886108,140.8340302,518.2000122,1899.530029,14.67835045,201.5436249,179.9352417,483.4799805,175.1135406,59.37751389,47.02950287,146.4716034,56.94168091,440.513916,242.6431885,40.01942825,54.46074295,58.94058609
3/9/2022 0:00,420.5867004,161.9688416,286.4128113,139.279007,286.3233337,133.4199982,133.8659973,198.5,229.9641724,325.3999939,129.178299,166.0835266,479.4300537,311.2828064,145.0398712,198.1946259,40.30225372,326.1174622,47.1427803,80.51381683,133.6499939,54.10535431,578.4172974,450.8699951,162.1738892,154.3067627,540.5056152,57.26576996,143.3821106,44.80366516,358.7900085,116.3201981,304.8002319,524.0253906,203.1600037,45.60500717,47.94195557,50.14323044,100.2200012,137.301712,154.4305573,75.36727142,260.3289795,218.8070526,16.55336761,125.8871384,263.8168335,221.3491974,288.3247375,167.6336823,79.07804108,111.0500031,249.2337036,88.98925781,461.5263367,201.610321,182.6428528,84.33713531,100.4765015,66.1335907,127.6681213,74.79951477,78.43521881,101.1563797,96.80026245,53.68197632,326.9309692,226.2968445,678.539856,178.5599976,204.9790039,120.2277145,85.57145691,227.1482239,146.7193604,70.99169159,278.8200073,92.06932068,212.440918,166.3319244,364.3604736,78.83048248,388.7447205,141.9963531,559.5800171,2035.469971,14.98968124,205.7829437,188.0595551,510.0414734,180.0795898,59.8560524,47.13115692,151.5012512,56.42524719,440.2489929,246.5735168,42.09008408,56.0605545,60.10956955
3/10/2022 0:00,418.6875,157.5655212,283.5238342,146.8175049,279.4333191,132.4295044,132.6820068,195.2100067,226.4069061,325.2999878,127.6487579,166.3777313,485.2258606,312.0090027,141.3058929,196.4186707,39.93890762,322.5991821,47.57794571,83.01315308,133.6399994,52.93462372,569.416748,438.9500122,166.6118011,151.4735718,537.0631104,56.2168045,143.7000122,44.0945015,356.769989,114.9544907,304.8987122,529.0605469,200.1499939,44.67624664,47.79566956,50.28492737,98.55000305,140.4226532,152.0714874,75.4641571,263.5287476,218.3448029,16.50354958,124.9748459,262.8305359,219.6734924,280.2959595,167.9155731,78.92051697,106.4599991,255.1091309,87.1679306,449.2418823,202.0003204,181.6183167,82.85111237,101.3301315,66.4151001,124.0451355,75.34011841,78.69210815,101.6250763,96.79044342,52.65535355,323.3146362,221.8874512,682.4060669,178.3899994,206.9430084,118.4464951,85.14165497,226.8461609,147.3043671,71.05392456,275.7200012,95.42824554,211.2410126,167.2688904,373.5371704,75.13902283,380.0466003,139.4101868,533.5900269,2030.359985,14.95305347,206.5422974,187.7024384,490.0858765,178.3535309,58.75248337,47.34370804,148.4834442,55.39237595,435.9713135,245.2699738,41.66201401,55.22712326,60.95438385
3/11/2022 0:00,413.3638916,153.7983398,278.0437927,145.5245056,265.1166687,129.8704987,130.4754944,187.6100006,220.8311462,326.6000061,124.773613,166.0737305,478.1750793,310.8804321,139.6290283,195.1685486,39.60502243,322.7979736,48.61266708,82.58525085,131.75,52.91527176,559.8446045,416.3800049,166.6898193,150.7088928,528.6417847,56.2556572,143.5940552,43.73506165,340.3200073,112.0265884,306.927948,523.796936,197.8999939,43.88153458,47.26905441,50.10544205,96.56999969,139.8713226,149.7418976,75.82263947,263.8060913,223.134613,16.50354958,121.6033096,261.5255127,217.7528229,277.6064758,165.592453,78.07382202,104.2900009,256.9464111,84.30312347,436.282135,198.8023071,179.5298615,82.19494629,100.7093124,66.85192108,122.7249756,76.49011993,79.2749939,101.0294571,95.22818756,51.96453094,320.4725342,223.7450867,672.4615479,176.2299957,209.9134521,118.0750046,80.81424713,228.8339844,144.1355896,71.79301453,273.6900024,94.17462921,203.5597076,165.5922394,384.7289429,72.26126862,376.998291,136.5334625,512.1500244,2017.400024,14.68750763,204.4121094,183.8039551,476.5980835,175.6438904,57.73681641,46.65060425,145.5642853,55.46889496,430.7517395,244.6774902,41.32354355,54.73855209,60.34532928
3/14/2022 0:00,410.342865,149.7130737,274.4400635,141.8529968,255.456665,125.9509964,126.7409973,186.6300049,213.1370239,329.980011,126.0127258,168.3684692,483.1759949,312.4211426,141.413147,198.7601929,40.4593811,326.574646,50.52738953,79.62882996,129.0299988,52.53792572,550.1077881,411.5,162.612793,152.8264618,534.6984253,57.29307938,146.522583,43.68648911,331.0100098,113.5003586,303.0861816,522.3370361,193.1199951,42.5123291,48.62461472,49.59531784,96.87000275,141.8206787,138.8803406,76.02790833,266.480835,222.4559631,16.29005051,116.5856705,265.8391113,221.9665375,282.1548157,162.0543213,78.05412292,102.25,253.1539459,84.9861145,421.6936951,199.1923218,180.4755707,81.75106049,100.1272888,67.21107483,119.2409439,75.75293732,82.25868225,102.0253983,95.34609222,52.03170013,318.4928894,224.0970459,682.7290039,175.5200043,210.5094757,118.0559616,77.4539032,228.9216919,145.4421082,71.92527771,263.7999878,92.39469147,205.3202057,170.4150238,389.0555115,68.86750793,374.3371887,138.9743347,495.1000061,1999.949951,14.4128027,204.145813,183.1790161,462.4102783,176.8106995,57.9516716,46.70605469,143.62146,56.32121658,436.0596313,242.7814484,40.64660263,55.45703125,60.16851044
3/15/2022 0:00,419.3664856,154.1561584,285.0725708,147.3665009,267.2966614,129.197998,129.6605072,192.0299988,229.5544891,332.5499878,128.2489471,172.7323761,493.0688477,322.4112854,146.5022583,204.5246429,40.75399017,332.945343,50.4887085,75.09694672,134.1999969,53.79573822,574.2900391,421.6600037,154.380722,155.8753204,549.7336426,58.35007477,150.1639709,44.24022293,343.75,115.4261017,311.5085754,538.5946655,196.1399994,42.9048996,48.86841583,49.84093094,100.4599991,143.5238953,141.7505493,76.8685379,272.8803101,228.7407837,16.43238449,118.4003525,269.8638306,226.4351044,290.7966614,167.4976044,80.71237946,109.3300018,255.5807343,87.89835358,436.6396179,205.2665558,184.9972992,83.30464172,102.2419739,67.70613098,123.4892807,79.2226181,82.16976166,104.4566803,95.91596985,52.87602234,322.5894165,226.3946381,692.6538086,179.8899994,211.506134,119.6752472,81.19520569,230.1689606,148.0453796,71.84748077,270,90.95923615,211.8016357,173.6203308,383.7312622,72.54904175,384.6538391,139.7782745,514.2199707,2080.179932,14.70582008,209.3825989,187.5933075,479.4427795,178.6235199,59.73885727,47.6301918,148.8384857,56.48586655,440.1999512,251.1654663,41.94076157,55.58156967,60.63021088
